,Confidence Threshold,Labels,Image Name,Image URL,Media in Tweet,Media Type,Tweet URL
0,False,['Blackboard'],FQPvyP0XsBYT0_e.jpg,https://pbs.twimg.com/media/FQPvyP0XsBYT0_e.jpg,https://t.co/WpzDllqKhf https://pbs.twimg.com/media/FQPvyP0XsBYT0_e.jpg,photo,https://t.co/WpzDllqKhf
1,False,"['Outdoors', 'Cross', 'Nature']",FpQm4VQXwAEh29s.jpg,https://pbs.twimg.com/media/FpQm4VQXwAEh29s.jpg,https://t.co/lu3TqALtrs https://pbs.twimg.com/media/FpQm4VQXwAEh29s.jpg,photo,https://t.co/lu3TqALtrs
2,True,"['Adult', 'Male', 'Man', 'Person', 'Clothing', 'Formal Wear', 'Suit', 'Text', 'Face', 'Head']",FpsDtlRXwAIkgL4.jpg,https://pbs.twimg.com/media/FpsDtlRXwAIkgL4.jpg,https://t.co/xSfLH7zAdn https://pbs.twimg.com/media/FpsDtlRXwAIkgL4.jpg,photo,https://t.co/xSfLH7zAdn
3,False,"['Advertisement', 'Astronomy', 'Outer Space']",GD30009W8AASCYQ.jpg,https://pbs.twimg.com/media/GD30009W8AASCYQ.jpg,https://t.co/7mBSR5nCmW https://pbs.twimg.com/media/GD30009W8AASCYQ.jpg,photo,https://t.co/7mBSR5nCmW
4,True,"['City', 'Urban', 'Metropolis', 'Architecture', 'Building', 'Cityscape', 'Person', 'Car', 'Transportation', 'Vehicle', 'Road', 'Street']",GDVdH1qX0AMv1Wd.jpg,https://pbs.twimg.com/media/GDVdH1qX0AMv1Wd.jpg,https://t.co/KgWWt5rA4V https://pbs.twimg.com/media/GDVdH1qX0AMv1Wd.jpg,photo,https://t.co/KgWWt5rA4V
5,True,"['Electronics', 'Mobile Phone', 'Phone']",GE2xusBWQAEA4Ma.jpg,https://pbs.twimg.com/media/GE2xusBWQAEA4Ma.jpg,https://t.co/haLvyjxwiz https://pbs.twimg.com/media/GE2xusBWQAEA4Ma.jpg,photo,https://t.co/haLvyjxwiz
6,True,"['Page', 'Text', 'Person']",GE9Unm-XsAAnroJ.jpg,https://pbs.twimg.com/media/GE9Unm-XsAAnroJ.jpg,https://t.co/v1VVIxG6QY https://pbs.twimg.com/media/GE9Unm-XsAAnroJ.jpg,photo,https://t.co/v1VVIxG6QY
7,True,"['Adult', 'Female', 'Person', 'Woman', 'Advertisement', 'Face', 'Head']",GEDVEOZXMAAVxGk.jpg,https://pbs.twimg.com/media/GEDVEOZXMAAVxGk.jpg,https://t.co/LR2VlWORfZ https://pbs.twimg.com/media/GEDVEOZXMAAVxGk.jpg,photo,https://t.co/LR2VlWORfZ
8,True,"['Advertisement', 'Poster']",GEmf-NkXwAAJXsX.jpg,https://pbs.twimg.com/media/GEmf-NkXwAAJXsX.jpg,https://t.co/8VufUHPWUM https://pbs.twimg.com/media/GEmf-NkXwAAJXsX.jpg,photo,https://t.co/8VufUHPWUM
9,True,"['City', 'Urban']",GEnpqGwWQAAtRJc.jpg,https://pbs.twimg.com/media/GEnpqGwWQAAtRJc.jpg,https://t.co/xuf9mlHU8y https://pbs.twimg.com/media/GEnpqGwWQAAtRJc.jpg,photo,https://t.co/xuf9mlHU8y
10,True,"['People', 'Person', 'Adult', 'Male', 'Man', 'Face', 'Head', 'Advertisement', 'Poster', 'Crowd']",GEr6ev-WQAAsnCH.jpg,https://pbs.twimg.com/media/GEr6ev-WQAAsnCH.jpg,https://t.co/3bGUBU3ynr https://pbs.twimg.com/media/GEr6ev-WQAAsnCH.jpg,photo,https://t.co/3bGUBU3ynr
11,True,"['Shop', 'Shopping Mall', 'People', 'Person', 'City', 'Architecture', 'Building', 'Convention Center']",GExkDqSWsAAhqnn.jpg,https://pbs.twimg.com/media/GExkDqSWsAAhqnn.jpg,https://t.co/c3dZErQhMT https://pbs.twimg.com/media/GExkDqSWsAAhqnn.jpg,photo,https://t.co/c3dZErQhMT
12,True,"['Photography', 'Person', 'Camera', 'Electronics']",GF1H4_KWEAAHG6h.jpg,https://pbs.twimg.com/media/GF1H4_KWEAAHG6h.jpg,https://t.co/MNN9vsfEju https://pbs.twimg.com/media/GF1H4_KWEAAHG6h.jpg,photo,https://t.co/MNN9vsfEju
13,True,"['Advertisement', 'Poster', 'Couch', 'Furniture', 'Indoors', 'Interior Design']",GF4fxe5XUAAqRND.jpg,https://pbs.twimg.com/media/GF4fxe5XUAAqRND.jpg,https://t.co/tJpajf4a9R https://pbs.twimg.com/media/GF4fxe5XUAAqRND.jpg,photo,https://t.co/tJpajf4a9R
14,True,"['Computer', 'Electronics', 'Laptop', 'Pc', 'Computer Hardware', 'Hardware']",GF4qWWWXYAA6C05.jpg,https://pbs.twimg.com/media/GF4qWWWXYAA6C05.jpg,https://t.co/tRvLo2T1yu https://pbs.twimg.com/media/GF4qWWWXYAA6C05.jpg,photo,https://t.co/tRvLo2T1yu
15,False,"['Church', 'Cathedral', 'Landmark']",GF5-IOmXQAAGk7I.jpg,https://pbs.twimg.com/media/GF5-IOmXQAAGk7I.jpg,https://t.co/Rm686HrCla https://pbs.twimg.com/media/GF5-IOmXQAAGk7I.jpg,photo,https://t.co/Rm686HrCla
16,False,"['Adult', 'Man', 'Person']",GF6-ZssXcAA12xE.jpg,https://pbs.twimg.com/media/GF6-ZssXcAA12xE.jpg,https://t.co/3JuWIJWyoS https://pbs.twimg.com/media/GF6-ZssXcAA12xE.jpg,photo,https://t.co/3JuWIJWyoS
17,True,"['Architecture', 'Building']",GF67t73XQAA31GJ.jpg,https://pbs.twimg.com/media/GF67t73XQAA31GJ.jpg,https://t.co/173UB7NDLc https://pbs.twimg.com/media/GF67t73XQAA31GJ.jpg,photo,https://t.co/173UB7NDLc
18,True,"['Head', 'Person', 'Face', 'Electronics', 'Phone', 'Mobile Phone']",GF68ucMX0AAK0Uq.jpg,https://pbs.twimg.com/media/GF68ucMX0AAK0Uq.jpg,https://t.co/7GazP5gliY https://pbs.twimg.com/media/GF68ucMX0AAK0Uq.jpg,photo,https://t.co/7GazP5gliY
19,True,"['Accessories', 'Glasses', 'Head', 'Person', 'Face', 'Sunglasses', 'Happy', 'Smile']",GF6_suxWMAEPgX_.jpg,https://pbs.twimg.com/media/GF6_suxWMAEPgX_.jpg,https://t.co/UWmu8irpYb https://pbs.twimg.com/media/GF6_suxWMAEPgX_.jpg,photo,https://t.co/UWmu8irpYb
20,True,"['Face', 'Head', 'Person']",GF7AdgIWcAAM73a.jpg,https://pbs.twimg.com/media/GF7AdgIWcAAM73a.jpg,https://t.co/uLYbknspgN https://pbs.twimg.com/media/GF7AdgIWcAAM73a.jpg,photo,https://t.co/uLYbknspgN
21,True,"['Head', 'Person', 'Face', 'Sad']",GF7BRHbW8AAFtv4.jpg,https://pbs.twimg.com/media/GF7BRHbW8AAFtv4.jpg,https://t.co/Y3bFSCfxyU https://pbs.twimg.com/media/GF7BRHbW8AAFtv4.jpg,photo,https://t.co/Y3bFSCfxyU
22,False,"['Water', 'City', 'Outdoors']",GF7COJXXMAAtu0s.jpg,https://pbs.twimg.com/media/GF7COJXXMAAtu0s.jpg,https://t.co/Jr8xvs2BYi https://pbs.twimg.com/media/GF7COJXXMAAtu0s.jpg,photo,https://t.co/Jr8xvs2BYi
23,True,"['Text', 'Business Card', 'Paper']",GFFQrnuagAAG0My.jpg,https://pbs.twimg.com/media/GFFQrnuagAAG0My.jpg,https://t.co/c9tXRzMN9Q https://pbs.twimg.com/media/GFFQrnuagAAG0My.jpg,photo,https://t.co/c9tXRzMN9Q
24,True,"['Advertisement', 'Poster', 'Text', 'Business Card', 'Paper']",GFKdqM5acAAN9lr.jpg,https://pbs.twimg.com/media/GFKdqM5acAAN9lr.jpg,https://t.co/dYPRER473m https://pbs.twimg.com/media/GFKdqM5acAAN9lr.jpg,photo,https://t.co/dYPRER473m
25,True,"['Advertisement', 'Poster', 'Person']",GFPX1NQWwAASD2f.png,https://pbs.twimg.com/media/GFPX1NQWwAASD2f.png,https://t.co/4Vh03TVsHq https://pbs.twimg.com/media/GFPX1NQWwAASD2f.png,photo,https://t.co/4Vh03TVsHq
26,True,"['Advertisement', 'Poster']",GFQvbogXUAAEqMw.jpg,https://pbs.twimg.com/media/GFQvbogXUAAEqMw.jpg,https://t.co/gKps5FPsRg https://pbs.twimg.com/media/GFQvbogXUAAEqMw.jpg,photo,https://t.co/gKps5FPsRg
27,True,['Person'],GFRbCgbXcAAEqTK.jpg,https://pbs.twimg.com/media/GFRbCgbXcAAEqTK.jpg,https://t.co/YBo6PMI5hs https://pbs.twimg.com/media/GFRbCgbXcAAEqTK.jpg,photo,https://t.co/YBo6PMI5hs
28,True,"['Advertisement', 'Poster']",GFTkhPSbYAAVMFm.jpg,https://pbs.twimg.com/media/GFTkhPSbYAAVMFm.jpg,https://t.co/wT7lBp59Fy https://pbs.twimg.com/media/GFTkhPSbYAAVMFm.jpg,photo,https://t.co/wT7lBp59Fy
29,True,"['Body Part', 'Finger', 'Hand', 'Person', 'Photography', 'Accessories', 'Glasses', 'People', 'Advertisement', 'Poster', 'Face', 'Head', 'Portrait']",GFlO62yWgAAjS1v.jpg,https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,https://t.co/wi2HjjOeHp https://pbs.twimg.com/media/GFlO62yWgAAjS1v.jpg,photo,https://t.co/wi2HjjOeHp
30,False,"['Plot', 'Diagram', 'First Aid']",GFovaGTWEAAtxTj.png,https://pbs.twimg.com/media/GFovaGTWEAAtxTj.png,https://t.co/zhh1hheMZ3 https://pbs.twimg.com/media/GFovaGTWEAAtxTj.png,photo,https://t.co/zhh1hheMZ3
31,True,"['Light', 'Lighting', 'Adult', 'Female', 'Person', 'Woman', 'Art', 'Graphics']",GFqY0jiXMAA1NwG.jpg,https://pbs.twimg.com/media/GFqY0jiXMAA1NwG.jpg,https://t.co/jk17RcHGER https://pbs.twimg.com/media/GFqY0jiXMAA1NwG.jpg,photo,https://t.co/jk17RcHGER
32,True,"['Person', 'Head', 'Face']",GFuQhK_WYAA5kqQ.jpg,https://pbs.twimg.com/media/GFuQhK_WYAA5kqQ.jpg,https://t.co/fU1JzdElZg https://pbs.twimg.com/media/GFuQhK_WYAA5kqQ.jpg,photo,https://t.co/fU1JzdElZg
33,True,"['Lighting', 'Nature', 'Outdoors', 'Sky']",GFumXQbXgAAEwN3.jpg,https://pbs.twimg.com/media/GFumXQbXgAAEwN3.jpg,https://t.co/hDbHbrtzOs https://pbs.twimg.com/media/GFumXQbXgAAEwN3.jpg,photo,https://t.co/hDbHbrtzOs
34,False,"['Chart', 'Text', 'Driving License']",GFvJIhhXMAAOaiF.jpg,https://pbs.twimg.com/media/GFvJIhhXMAAOaiF.jpg,https://t.co/5VZG2m1h2d https://pbs.twimg.com/media/GFvJIhhXMAAOaiF.jpg,photo,https://t.co/5VZG2m1h2d
35,True,"['Page', 'Text', 'Letter']",GFxDR5kXYAAp8Sd.png,https://pbs.twimg.com/media/GFxDR5kXYAAp8Sd.png,https://t.co/RAVsSuHon4 https://pbs.twimg.com/media/GFxDR5kXYAAp8Sd.png,photo,https://t.co/RAVsSuHon4
36,True,"['Advertisement', 'Poster']",GFzO6rBW8AAbX_S.jpg,https://pbs.twimg.com/media/GFzO6rBW8AAbX_S.jpg,https://t.co/muaywLpHcA https://pbs.twimg.com/media/GFzO6rBW8AAbX_S.jpg,photo,https://t.co/muaywLpHcA
37,True,"['Book', 'Comics', 'Publication', 'Person']",GG-A602XAAAv0Wq.jpg,https://pbs.twimg.com/media/GG-A602XAAAv0Wq.jpg,https://t.co/JccPg7ZvY2 https://pbs.twimg.com/media/GG-A602XAAAv0Wq.jpg,photo,https://t.co/JccPg7ZvY2
38,True,"['Advertisement', 'Poster', 'Lighting']",GG-C6QjXsAAFZn7.jpg,https://pbs.twimg.com/media/GG-C6QjXsAAFZn7.jpg,https://t.co/Q4c4TWWzgL https://pbs.twimg.com/media/GG-C6QjXsAAFZn7.jpg,photo,https://t.co/Q4c4TWWzgL
39,True,"['Text', 'Paper']",GG-EN8RXIAAazmV.jpg,https://pbs.twimg.com/media/GG-EN8RXIAAazmV.jpg,https://t.co/ft3wq8SFIn https://pbs.twimg.com/media/GG-EN8RXIAAazmV.jpg,photo,https://t.co/ft3wq8SFIn
40,True,"['Chart', 'Plot']",GG-EWhvWQAAEtok.jpg,https://pbs.twimg.com/media/GG-EWhvWQAAEtok.jpg,https://t.co/10x4fGCg78 https://pbs.twimg.com/media/GG-EWhvWQAAEtok.jpg,photo,https://t.co/10x4fGCg78
41,True,"['Architecture', 'Building', 'Cathedral', 'Church']",GG-EfBpWMAA91Nj.jpg,https://pbs.twimg.com/media/GG-EfBpWMAA91Nj.jpg,https://t.co/F4RwovFfN2 https://pbs.twimg.com/media/GG-EfBpWMAA91Nj.jpg,photo,https://t.co/F4RwovFfN2
42,True,['Text'],GG-ElkeXgAE7ChO.jpg,https://pbs.twimg.com/media/GG-ElkeXgAE7ChO.jpg,https://t.co/Q5jVUKUO9G https://pbs.twimg.com/media/GG-ElkeXgAE7ChO.jpg,photo,https://t.co/Q5jVUKUO9G
43,True,"['People', 'Person', 'Accessories', 'Formal Wear', 'Tie', 'Adult', 'Male', 'Man']",GG-FFj-aAAELDqn.png,https://pbs.twimg.com/media/GG-FFj-aAAELDqn.png,https://t.co/gvVP6bx1xS https://pbs.twimg.com/media/GG-FFj-aAAELDqn.png,photo,https://t.co/gvVP6bx1xS
44,True,"['Electronics', 'Screen', 'Adult', 'Male', 'Man', 'Person', 'Clothing', 'Glove', 'Phone', 'Computer Hardware', 'Hardware', 'Monitor']",GG-Gz1-XQAAX_1x.jpg,https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,https://t.co/vG8StazCrn https://pbs.twimg.com/media/GG-Gz1-XQAAX_1x.jpg,photo,https://t.co/vG8StazCrn
45,True,"['Advertisement', 'Poster', 'City', 'Urban', 'Metropolis']",GG-LKvqWUAAi6F7.jpg,https://pbs.twimg.com/media/GG-LKvqWUAAi6F7.jpg,https://t.co/xR4F1Qkzhf https://pbs.twimg.com/media/GG-LKvqWUAAi6F7.jpg,photo,https://t.co/xR4F1Qkzhf
46,True,"['Advertisement', 'Poster', 'Adult', 'Female', 'Person', 'Woman']",GG-LPppXEAAw0yX.jpg,https://pbs.twimg.com/media/GG-LPppXEAAw0yX.jpg,https://t.co/lR0SQYpKPM https://pbs.twimg.com/media/GG-LPppXEAAw0yX.jpg,photo,https://t.co/lR0SQYpKPM
47,True,"['File', 'Electronics', 'Mobile Phone', 'Phone']",GG-OPomW0AALdcZ.png,https://pbs.twimg.com/media/GG-OPomW0AALdcZ.png,https://t.co/yiFA8tGmkC https://pbs.twimg.com/media/GG-OPomW0AALdcZ.png,photo,https://t.co/yiFA8tGmkC
48,True,"['City', 'Urban', 'Architecture', 'Building', 'High Rise']",GG-PijMXYAAZMmy.jpg,https://pbs.twimg.com/media/GG-PijMXYAAZMmy.jpg,https://t.co/I3CGFsERpC https://pbs.twimg.com/media/GG-PijMXYAAZMmy.jpg,photo,https://t.co/I3CGFsERpC
49,True,"['Advertisement', 'Poster', 'Person', 'Face', 'Head']",GG-SB8RXkAASbir.jpg,https://pbs.twimg.com/media/GG-SB8RXkAASbir.jpg,https://t.co/NgjKc3fXlg https://pbs.twimg.com/media/GG-SB8RXkAASbir.jpg,photo,https://t.co/NgjKc3fXlg
50,True,"['Astronomy', 'Outer Space', 'Planet']",GG-SdRmbwAAWma2.jpg,https://pbs.twimg.com/media/GG-SdRmbwAAWma2.jpg,https://t.co/0DFZHjnqSV https://pbs.twimg.com/media/GG-SdRmbwAAWma2.jpg,photo,https://t.co/0DFZHjnqSV
51,True,['Light'],GG-SeSIW8AAfqb-.jpg,https://pbs.twimg.com/media/GG-SeSIW8AAfqb-.jpg,https://t.co/rngOjVsQEV https://pbs.twimg.com/media/GG-SeSIW8AAfqb-.jpg,photo,https://t.co/rngOjVsQEV
52,True,"['Clothing', 'Coat', 'People', 'Person', 'Blazer', 'Jacket', 'Adult', 'Male', 'Man', 'Accessories', 'Formal Wear', 'Tie', 'Suit', 'Advertisement', 'Face', 'Head', 'Poster']",GG-TyQAXwAA4OJD.jpg,https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,https://t.co/hjL49UdLfF https://pbs.twimg.com/media/GG-TyQAXwAA4OJD.jpg,photo,https://t.co/hjL49UdLfF
53,False,"['Planetarium', 'Night', 'Soccer Ball']",GG-V3v0XoAAHJJh.png,https://pbs.twimg.com/media/GG-V3v0XoAAHJJh.png,https://t.co/wwQC4KkAfB https://pbs.twimg.com/media/GG-V3v0XoAAHJJh.png,photo,https://t.co/wwQC4KkAfB
54,True,"['Architecture', 'Building']",GG-WnO_WwAAu4sm.jpg,https://pbs.twimg.com/media/GG-WnO_WwAAu4sm.jpg,https://t.co/7zhOdqgm2I https://pbs.twimg.com/media/GG-WnO_WwAAu4sm.jpg,photo,https://t.co/7zhOdqgm2I
55,False,"['Lighting', 'Graphics', 'Text']",GG-WwbuWYAAqNNn.jpg,https://pbs.twimg.com/media/GG-WwbuWYAAqNNn.jpg,https://t.co/E3jORGzNDV https://pbs.twimg.com/media/GG-WwbuWYAAqNNn.jpg,photo,https://t.co/E3jORGzNDV
56,True,"['Adult', 'Male', 'Man', 'Person']",GG-bMQCXEAAfpbZ.jpg,https://pbs.twimg.com/media/GG-bMQCXEAAfpbZ.jpg,https://t.co/rVItWXyWHd https://pbs.twimg.com/media/GG-bMQCXEAAfpbZ.jpg,photo,https://t.co/rVItWXyWHd
57,True,"['Accessories', 'Glasses', 'Clothing', 'Coat', 'Face', 'Head', 'Person', 'Photography', 'Portrait', 'Jacket', 'Terminal', 'Selfie', 'Adult', 'Female', 'Woman', 'Male', 'Man', 'Sunglasses', 'People', 'Airport', 'Lighting', 'Aircraft', 'Airplane', 'Transportation', 'Vehicle']",GG-dbIrWQAAMNhZ.jpg,https://pbs.twimg.com/media/GG-dbIrWQAAMNhZ.jpg,https://t.co/YZHKZLEIFb https://pbs.twimg.com/media/GG-dbIrWQAAMNhZ.jpg,photo,https://t.co/YZHKZLEIFb
58,True,"['Urban', 'Architecture', 'Building', 'Cityscape', 'City', 'Outdoors', 'Office Building']",GG-ePpiXkAAZxuq.jpg,https://pbs.twimg.com/media/GG-ePpiXkAAZxuq.jpg,https://t.co/ZBhEfnxJ5A https://pbs.twimg.com/media/GG-ePpiXkAAZxuq.jpg,photo,https://t.co/ZBhEfnxJ5A
59,True,"['Toy', 'Plush']",GG-fJ_hWsAAm1y0.jpg,https://pbs.twimg.com/media/GG-fJ_hWsAAm1y0.jpg,https://t.co/MNADSWMwIM https://pbs.twimg.com/media/GG-fJ_hWsAAm1y0.jpg,photo,https://t.co/MNADSWMwIM
60,True,"['Advertisement', 'Poster', 'Adult', 'Male', 'Man', 'Person', 'Face', 'Head', 'People']",GG-fyOHWMAAsDW-.jpg,https://pbs.twimg.com/media/GG-fyOHWMAAsDW-.jpg,https://t.co/cA7QDVjixD https://pbs.twimg.com/media/GG-fyOHWMAAsDW-.jpg,photo,https://t.co/cA7QDVjixD
61,True,"['Advertisement', 'City', 'Poster']",GG-fyr1W0AAoBBA.png,https://pbs.twimg.com/media/GG-fyr1W0AAoBBA.png,https://t.co/HWzrAMrljA https://pbs.twimg.com/media/GG-fyr1W0AAoBBA.png,photo,https://t.co/HWzrAMrljA
62,True,"['Advertisement', 'Poster']",GG-le5RXEAARt-W.jpg,https://pbs.twimg.com/media/GG-le5RXEAARt-W.jpg,https://t.co/iTwRsf6nVa https://pbs.twimg.com/media/GG-le5RXEAARt-W.jpg,photo,https://t.co/iTwRsf6nVa
63,True,"['Nature', 'Outdoors', 'Sky', 'Horizon', 'Sun', 'Scenery', 'Sunrise']",GG-ncRCXMAAyRAl.jpg,https://pbs.twimg.com/media/GG-ncRCXMAAyRAl.jpg,https://t.co/M3aXINQhy8 https://pbs.twimg.com/media/GG-ncRCXMAAyRAl.jpg,photo,https://t.co/M3aXINQhy8
64,True,"['Electronics', 'Hardware', 'Computer Hardware', 'Computer']",GG-o7D1XMAAqYev.jpg,https://pbs.twimg.com/media/GG-o7D1XMAAqYev.jpg,https://t.co/CoV5vjjrQn https://pbs.twimg.com/media/GG-o7D1XMAAqYev.jpg,photo,https://t.co/CoV5vjjrQn
65,True,"['Adult', 'Male', 'Man', 'Person', 'Conversation', 'People']",GG-urGQWQAAKPTC.jpg,https://pbs.twimg.com/media/GG-urGQWQAAKPTC.jpg,https://t.co/QAnygXDCYI https://pbs.twimg.com/media/GG-urGQWQAAKPTC.jpg,photo,https://t.co/QAnygXDCYI
66,True,"['Wristwatch', 'Arm', 'Body Part', 'Person']",GG00CuobIAAID6Y.jpg,https://pbs.twimg.com/media/GG00CuobIAAID6Y.jpg,https://t.co/XNhJyuzKkU https://pbs.twimg.com/media/GG00CuobIAAID6Y.jpg,photo,https://t.co/XNhJyuzKkU
67,True,"['Accessories', 'Glasses', 'Adult', 'Male', 'Man', 'Person', 'Face', 'Head', 'People', 'Clothing', 'Formal Wear', 'Suit', 'Advertisement', 'Poster']",GG010MbbMAAnlHP.jpg,https://pbs.twimg.com/media/GG010MbbMAAnlHP.jpg,https://t.co/qpBM6Zloto https://pbs.twimg.com/media/GG010MbbMAAnlHP.jpg,photo,https://t.co/qpBM6Zloto
68,True,"['Person', 'Doll', 'Toy', 'Face', 'Head']",GG0Dl46WcAAzbqa.jpg,https://pbs.twimg.com/media/GG0Dl46WcAAzbqa.jpg,https://t.co/dVyE2cceUE https://pbs.twimg.com/media/GG0Dl46WcAAzbqa.jpg,photo,https://t.co/dVyE2cceUE
69,True,"['Adult', 'Male', 'Man', 'Person']",GG0J-4pWUAAMBTe.png,https://pbs.twimg.com/media/GG0J-4pWUAAMBTe.png,https://t.co/j1VbPWlDfO https://pbs.twimg.com/media/GG0J-4pWUAAMBTe.png,photo,https://t.co/j1VbPWlDfO
70,True,"['Nature', 'Outdoors', 'Sky']",GG0LysBW0AADB0v.jpg,https://pbs.twimg.com/media/GG0LysBW0AADB0v.jpg,https://t.co/edeL78EaX2 https://pbs.twimg.com/media/GG0LysBW0AADB0v.jpg,photo,https://t.co/edeL78EaX2
71,True,"['Advertisement', 'Poster', 'Lighting']",GG0NvYNWsAAEm8j.jpg,https://pbs.twimg.com/media/GG0NvYNWsAAEm8j.jpg,https://t.co/rp38kyeaGR https://pbs.twimg.com/media/GG0NvYNWsAAEm8j.jpg,photo,https://t.co/rp38kyeaGR
72,True,"['Advertisement', 'Poster', 'People', 'Person', 'Adult', 'Female', 'Woman', 'Male', 'Man', 'Clothing', 'Formal Wear', 'Suit', 'Face', 'Head']",GG0QDs6X0AA6tZk.jpg,https://pbs.twimg.com/media/GG0QDs6X0AA6tZk.jpg,https://t.co/ExavZ1wBCP https://pbs.twimg.com/media/GG0QDs6X0AA6tZk.jpg,photo,https://t.co/ExavZ1wBCP
73,True,"['City', 'Urban']",GG0UgB7X0AA3udc.jpg,https://pbs.twimg.com/media/GG0UgB7X0AA3udc.jpg,https://t.co/dh75bMynrE https://pbs.twimg.com/media/GG0UgB7X0AA3udc.jpg,photo,https://t.co/dh75bMynrE
74,True,"['People', 'Person', 'Advertisement', 'Poster', 'Crowd', 'Face', 'Head']",GG0c5iJaMAANUW2.jpg,https://pbs.twimg.com/media/GG0c5iJaMAANUW2.jpg,https://t.co/PyM3y5umCd https://pbs.twimg.com/media/GG0c5iJaMAANUW2.jpg,photo,https://t.co/PyM3y5umCd
75,True,"['Bag', 'Accessories', 'Handbag']",GG0juzxWAAEqDpe.jpg,https://pbs.twimg.com/media/GG0juzxWAAEqDpe.jpg,https://t.co/y9kUZtDJUI https://pbs.twimg.com/media/GG0juzxWAAEqDpe.jpg,photo,https://t.co/y9kUZtDJUI
76,True,"['Electronics', 'Mobile Phone', 'Phone', 'Iphone']",GG0oJ7uXwAA22on.jpg,https://pbs.twimg.com/media/GG0oJ7uXwAA22on.jpg,https://t.co/0JMo2teqaX https://pbs.twimg.com/media/GG0oJ7uXwAA22on.jpg,photo,https://t.co/0JMo2teqaX
77,True,"['Toy', 'Computer Hardware', 'Electronics', 'Hardware', 'Monitor', 'Screen', 'Advertisement']",GG0wJqHbAAAiBT2.jpg,https://pbs.twimg.com/media/GG0wJqHbAAAiBT2.jpg,https://t.co/b0kBNqENNw https://pbs.twimg.com/media/GG0wJqHbAAAiBT2.jpg,photo,https://t.co/b0kBNqENNw
78,True,"['Conversation', 'Person', 'Interview']",GG1-skUb0AAG1A7.png,https://pbs.twimg.com/media/GG1-skUb0AAG1A7.png,https://t.co/ehP33uJE7w https://pbs.twimg.com/media/GG1-skUb0AAG1A7.png,photo,https://t.co/ehP33uJE7w
79,True,"['Platinum', 'Accessories', 'Jewelry', 'Ring']",GG15QsrX0AEbSs3.jpg,https://pbs.twimg.com/media/GG15QsrX0AEbSs3.jpg,https://t.co/zvEzMNpE5P https://pbs.twimg.com/media/GG15QsrX0AEbSs3.jpg,photo,https://t.co/zvEzMNpE5P
80,True,"['Advertisement', 'Poster', 'Car', 'Transportation', 'Vehicle', 'Machine', 'Wheel']",GG16gy_XIAEyaBF.jpg,https://pbs.twimg.com/media/GG16gy_XIAEyaBF.jpg,https://t.co/ey0mebzK1R https://pbs.twimg.com/media/GG16gy_XIAEyaBF.jpg,photo,https://t.co/ey0mebzK1R
81,True,"['Person', 'Electronics', 'Phone', 'Mobile Phone', 'Fashion']",GG16xutaMAAkWzV.jpg,https://pbs.twimg.com/media/GG16xutaMAAkWzV.jpg,https://t.co/vvSvYYfBoI https://pbs.twimg.com/media/GG16xutaMAAkWzV.jpg,photo,https://t.co/vvSvYYfBoI
82,True,"['Page', 'Text']",GG1AuPtX0AAs_wb.jpg,https://pbs.twimg.com/media/GG1AuPtX0AAs_wb.jpg,https://t.co/RVlTULyxpD https://pbs.twimg.com/media/GG1AuPtX0AAs_wb.jpg,photo,https://t.co/RVlTULyxpD
83,True,"['Art', 'Graphics', 'Light', 'Nature', 'Night', 'Outdoors']",GG1BrIjaoAATyXT.jpg,https://pbs.twimg.com/media/GG1BrIjaoAATyXT.jpg,https://t.co/azStTDQBJp https://pbs.twimg.com/media/GG1BrIjaoAATyXT.jpg,photo,https://t.co/azStTDQBJp
84,True,"['Advertisement', 'Poster', 'Water', 'Waterfront']",GG1NMu4bMAAoa1K.jpg,https://pbs.twimg.com/media/GG1NMu4bMAAoa1K.jpg,https://t.co/VHKWFBqTzy https://pbs.twimg.com/media/GG1NMu4bMAAoa1K.jpg,photo,https://t.co/VHKWFBqTzy
85,True,"['City', 'Architecture', 'Building', 'Cathedral', 'Church', 'Advertisement', 'Poster']",GG1NzuVWYAAjh4Q.jpg,https://pbs.twimg.com/media/GG1NzuVWYAAjh4Q.jpg,https://t.co/Cpp8TPiOAS https://pbs.twimg.com/media/GG1NzuVWYAAjh4Q.jpg,photo,https://t.co/Cpp8TPiOAS
86,True,"['City', 'Architecture', 'Building', 'Cathedral', 'Church', 'Advertisement', 'Poster']",GG1RJqOXEAAXtXg.jpg,https://pbs.twimg.com/media/GG1RJqOXEAAXtXg.jpg,https://t.co/VMhKHPEm9w https://pbs.twimg.com/media/GG1RJqOXEAAXtXg.jpg,photo,https://t.co/VMhKHPEm9w
87,True,"['Bag', 'Accessories', 'Handbag']",GG1ROGRWEAA4Sdr.jpg,https://pbs.twimg.com/media/GG1ROGRWEAA4Sdr.jpg,https://t.co/Ui5QR7MDKl https://pbs.twimg.com/media/GG1ROGRWEAA4Sdr.jpg,photo,https://t.co/Ui5QR7MDKl
